CONTRIBUTION_ID,CREATED_AT,DONATION_TYPE,CC_TYPE,VALUE
7301435,2024-02-28 15:57:36.940,donation,Visa,100
7309754,2024-02-29 09:12:02.091,donation,ApplePay,250
8381975,2024-09-19 00:59:31.140,donation,PayPal,50
8284598,2024-09-02 04:24:59.447,donation,PayPal,100
9211706,2024-12-21 01:37:17.414,donation,Visa,50
6868612,2023-12-11 16:00:26.475,donation,Visa,500
7250055,2024-02-21 18:01:14.982,installment,Mastercard,100
9267789,2024-12-29 23:53:19.630,donation,PayPal,100
8382405,2024-09-19 02:12:04.166,donation,Visa,25
6839453,2023-12-04 17:44:36.131,donation,Visa,500
8376747,2024-09-18 14:12:56.937,donation,Amex,100
7306024,2024-02-28 22:31:14.238,donation,Discover,3500
7307765,2024-02-29 01:05:39.655,donation,Visa,500
7308737,2024-02-29 02:42:20.652,donation,Mastercard,127
8526237,2024-10-09 20:54:59.446,donation,GooglePay,250
8981002,2024-12-02 19:23:03.770,donation,Visa,400
9227235,2024-12-24 00:52:57.985,donation,Visa,200
8382456,2024-09-19 02:23:19.477,donation,PayPal,125
7308367,2024-02-29 01:59:51.665,donation,Visa,50
8381981,2024-09-19 01:00:52.674,donation,PayPal,10
7308585,2024-02-29 02:23:29.968,donation,PayPal,500
7304827,2024-02-28 20:24:38.061,donation,ApplePay,250
6303098,2023-08-30 18:31:01.602,donation,PayPal,200
7304820,2024-02-28 20:23:51.076,donation,PayPal,50
7305317,2024-02-28 21:20:15.911,donation,Mastercard,50
7300874,2024-02-28 14:56:07.815,donation,Visa,20
7302571,2024-02-28 17:53:34.920,donation,ApplePay,200
7308547,2024-02-29 02:20:22.509,donation,PayPal,25
6732327,2023-11-26 15:09:57.761,donation,PayPal,1000
7290227,2024-02-27 16:24:36.166,donation,PayPal,5
7291327,2024-02-27 17:44:50.370,donation,Venmo,5
8376832,2024-09-18 14:25:41.806,donation,Visa,100
8377670,2024-09-18 16:23:06.861,donation,Amex,1000
8376209,2024-09-18 12:17:29.945,donation,Venmo,25
7305808,2024-02-28 22:11:53.191,donation,PayPal,100
7304378,2024-02-28 19:28:06.938,donation,PayPal,25
7309097,2024-02-29 03:29:59.660,donation,PayPal,25
7309286,2024-02-29 03:57:56.582,donation,ApplePay,100
7302394,2024-02-28 17:35:01.472,donation,PayPal,100
8377342,2024-09-18 15:40:12.744,donation,Mastercard,250
7301494,2024-02-28 16:04:43.018,donation,Mastercard,50
8379490,2024-09-18 18:47:57.926,donation,ApplePay,150
8638789,2024-10-19 12:52:21.644,donation,PayPal,500
7747725,2024-04-15 13:42:51.393,donation,Venmo,650
7301176,2024-02-28 15:29:28.561,donation,Mastercard,250
8374365,2024-09-17 21:51:14.618,donation,PayPal,25
7305624,2024-02-28 21:54:14.806,donation,PayPal,25
7083239,2024-01-17 15:03:46.154,donation,PayPal,265
8376843,2024-09-18 14:26:59.111,donation,PayPal,100
7307779,2024-02-29 01:07:17.309,donation,PayPal,250
9313750,2024-12-31 20:33:13.569,donation,Amex,100
7308590,2024-02-29 02:24:37.187,donation,Discover,300
8379809,2024-09-18 19:30:24.512,donation,Venmo,25
7301601,2024-02-28 16:15:13.592,donation,ApplePay,50
8382697,2024-09-19 03:27:08.106,donation,PayPal,5
6556288,2023-10-24 15:46:56.095,donation,Visa,80
7308671,2024-02-29 02:36:04.184,donation,Discover,25
8722805,2024-10-27 18:20:20.114,donation,PayPal,100
7932533,2024-05-09 14:56:04.150,donation,ApplePay,25
7301291,2024-02-28 15:42:58.895,donation,Mastercard,100
8376542,2024-09-18 13:36:49.241,donation,PayPal,25
7883086,2024-05-01 15:15:38.320,donation,Visa,100
7304589,2024-02-28 19:52:52.224,donation,PayPal,100
8376622,2024-09-18 13:49:07.256,match,Visa,250
7301226,2024-02-28 15:37:17.482,donation,Amex,500
7939420,2024-05-10 01:59:48.728,donation,PayPal,100
6857928,2023-12-08 14:56:03.591,donation,Amex,15000
8376599,2024-09-18 13:45:54.395,donation,Visa,500
7300992,2024-02-28 15:10:02.027,donation,Visa,500
7301368,2024-02-28 15:50:58.037,donation,Amex,200
7305779,2024-02-28 22:08:49.807,donation,ApplePay,100
8382095,2024-09-19 01:17:51.487,donation,PayPal,25
8382443,2024-09-19 02:20:22.599,donation,PayPal,20
7098790,2024-01-21 18:00:32.281,installment,Mastercard,100
7304061,2024-02-28 18:57:10.116,donation,ApplePay,50
9185590,2024-12-17 16:56:53.809,donation,Venmo,200
7460879,2024-03-19 17:48:02.760,donation,Visa,50
9213470,2024-12-21 17:11:25.385,donation,ApplePay,50
8811359,2024-11-11 18:43:03.557,donation,Discover,50
8187879,2024-07-26 18:02:59.314,installment,Mastercard,5
7304488,2024-02-28 19:42:37.870,donation,Discover,50
7110852,2024-01-25 21:32:18.829,donation,PayPal,250
8382548,2024-09-19 02:41:53.516,donation,Discover,100
8377245,2024-09-18 15:24:31.716,donation,ApplePay,25
7307888,2024-02-29 01:17:21.958,donation,Visa,250
7302224,2024-02-28 17:20:27.137,donation,Visa,50
9287706,2024-12-31 00:11:19.752,donation,Visa,1000
7305364,2024-02-28 21:23:51.766,donation,Visa,250
8183060,2024-07-23 23:01:43.083,donation,Visa,50
9265126,2024-12-29 19:50:53.056,donation,Visa,500
8376578,2024-09-18 13:43:22.239,donation,Visa,500
8381923,2024-09-19 00:52:04.883,donation,Mastercard,50
7308982,2024-02-29 03:10:50.843,donation,PayPal,25
7306248,2024-02-28 22:51:58.784,donation,ApplePay,50
8066448,2024-06-18 00:04:29.751,donation,ApplePay,25
9211140,2024-12-20 23:02:23.756,donation,Visa,50
7304390,2024-02-28 19:29:36.063,donation,Visa,50
7309468,2024-02-29 04:39:14.565,donation,Visa,25
9226053,2024-12-23 20:55:46.591,donation,PayPal,500
7301350,2024-02-28 15:48:47.444,donation,Amex,250
7272226,2024-02-23 19:19:40.005,donation,GooglePay,10
7303845,2024-02-28 18:33:03.786,donation,Venmo,25
7299023,2024-02-28 03:01:06.618,donation,Mastercard,1000
9012702,2024-12-03 16:31:00.363,donation,ApplePay,250
6686264,2023-11-14 16:44:00.446,donation,ApplePay,25
8382352,2024-09-19 02:03:21.778,donation,ApplePay,25
9157815,2024-12-13 07:44:47.993,donation,PayPal,100
8377164,2024-09-18 15:11:19.025,donation,Venmo,24
8382291,2024-09-19 01:50:11.825,donation,ApplePay,25
7301689,2024-02-28 16:24:54.433,donation,Discover,100
7315543,2024-02-29 17:53:56.177,general,Visa,250
9210050,2024-12-20 20:27:37.668,donation,Mastercard,200
8382287,2024-09-19 01:49:24.335,donation,Visa,25
7301556,2024-02-28 16:10:58.805,donation,Mastercard,500
8154578,2024-07-08 18:01:18.543,installment,Visa,25
8380724,2024-09-18 21:53:01.099,donation,Mastercard,5
7294402,2024-02-27 20:52:56.128,donation,ApplePay,250
8389906,2024-09-20 11:48:48.309,donation,PayPal,50
8834738,2024-11-13 18:02:27.628,installment,Visa,25
7301065,2024-02-28 15:16:58.032,donation,ApplePay,250
7307818,2024-02-29 01:10:29.208,donation,PayPal,25
7302399,2024-02-28 17:35:15.921,donation,Visa,50
9151934,2024-12-12 15:44:42.059,donation,Mastercard,100
7290828,2024-02-27 17:08:35.829,donation,Visa,50
8355750,2024-09-13 16:50:02.535,donation,PayPal,100
9125554,2024-12-08 05:18:46.672,donation,PayPal,50
7885175,2024-05-01 18:03:14.871,installment,Visa,50
7300704,2024-02-28 14:33:26.833,donation,PayPal,50
9134166,2024-12-09 22:11:19.737,donation,Mastercard,100
8400124,2024-09-23 00:54:54.433,donation,Visa,50
7308927,2024-02-29 03:03:57.106,donation,Visa,250
7305056,2024-02-28 20:49:10.188,donation,Visa,5700
8381069,2024-09-18 22:46:43.483,donation,Visa,50
8812929,2024-11-11 22:54:11.431,donation,Visa,12500
9184006,2024-12-17 14:04:46.234,donation,ApplePay,25
7303891,2024-02-28 18:38:17.693,donation,Visa,250
7301297,2024-02-28 15:43:36.453,donation,Mastercard,100
7302304,2024-02-28 17:27:28.397,donation,PayPal,50
8375821,2024-09-18 03:01:09.913,donation,PayPal,500
7308708,2024-02-29 02:40:08.291,donation,Venmo,5
8541879,2024-10-11 12:36:56.583,donation,PayPal,100
7304656,2024-02-28 20:02:26.083,donation,PayPal,2000
7300337,2024-02-28 13:41:26.013,donation,ApplePay,50
8381128,2024-09-18 22:56:07.899,donation,PayPal,50.85
7306948,2024-02-29 00:04:15.881,donation,Visa,100
7303992,2024-02-28 18:50:01.298,donation,Mastercard,1500
8380788,2024-09-18 22:02:22.609,donation,Visa,2
8382188,2024-09-19 01:32:47.795,donation,PayPal,50
7304333,2024-02-28 19:22:36.450,donation,Mastercard,50
7301440,2024-02-28 15:58:00.828,donation,PayPal,100
7302273,2024-02-28 17:24:51.616,donation,ApplePay,250
7475131,2024-03-20 14:36:09.276,donation,Visa,120
7302104,2024-02-28 17:10:41.299,donation,ApplePay,100
7300999,2024-02-28 15:10:29.908,donation,ApplePay,25
8380885,2024-09-18 22:19:26.602,donation,Visa,100
7304205,2024-02-28 19:11:16.694,donation,PayPal,1
8381433,2024-09-18 23:43:31.866,donation,PayPal,10
8017331,2024-06-02 19:52:03.575,donation,Visa,25
7305373,2024-02-28 21:25:14.972,donation,Visa,50
7302319,2024-02-28 17:28:51.716,donation,Venmo,25
8376746,2024-09-18 14:12:39.961,donation,Mastercard,20
8369743,2024-09-17 11:57:41.458,donation,Discover,100
8380884,2024-09-18 22:18:56.212,donation,PayPal,250
8377237,2024-09-18 15:23:22.812,donation,PayPal,400
8376018,2024-09-18 09:57:36.246,donation,PayPal,19.89
8370117,2024-09-17 13:43:48.605,donation,Visa,500
8381403,2024-09-18 23:39:17.074,donation,Visa,50
7308015,2024-02-29 01:26:38.237,donation,Visa,25
7757472,2024-04-16 18:02:45.662,installment,Mastercard,15
9136642,2024-12-10 14:30:26.482,donation,ApplePay,50
7309302,2024-02-29 04:01:13.259,donation,Visa,16
8382926,2024-09-19 08:42:51.456,donation,Mastercard,50
6984989,2023-12-31 20:27:42.138,donation,Visa,100
7306247,2024-02-28 22:51:54.540,donation,Visa,50
7308584,2024-02-29 02:23:25.295,donation,ApplePay,25
6973329,2023-12-31 02:25:05.493,donation,PayPal,40
7305213,2024-02-28 21:07:55.102,donation,Visa,25
7302606,2024-02-28 17:57:36.268,donation,Amex,100
9191925,2024-12-18 14:47:03.368,donation,Discover,100
8380568,2024-09-18 21:28:07.647,donation,Amex,50
8377774,2024-09-18 16:35:36.814,donation,Visa,100.9
7246341,2024-02-21 01:11:38.484,donation,ApplePay,500
7300203,2024-02-28 13:22:03.281,donation,Mastercard,200
7301492,2024-02-28 16:04:30.862,donation,PayPal,50
8377464,2024-09-18 15:57:52.962,donation,Mastercard,25
7305288,2024-02-28 21:16:18.278,donation,ApplePay,50
8370392,2024-09-17 14:29:55.079,donation,Amex,1
7309373,2024-02-29 04:15:04.843,donation,PayPal,25
7304862,2024-02-28 20:28:54.530,donation,Visa,25
7305695,2024-02-28 22:00:01.685,donation,PayPal,50
8376565,2024-09-18 13:41:43.743,donation,ApplePay,5
7300574,2024-02-28 14:15:31.798,donation,Visa,50
7309009,2024-02-29 03:15:30.219,donation,Visa,25
7306548,2024-02-28 23:27:56.850,donation,ApplePay,10
6672113,2023-11-11 00:34:46.882,donation,Mastercard,25
7301205,2024-02-28 15:33:58.966,donation,Mastercard,100
9309931,2024-12-31 19:09:45.941,donation,PayPal,1000
7301748,2024-02-28 16:33:23.546,donation,Amex,50
7306898,2024-02-28 23:59:29.435,donation,Visa,500
7273469,2024-02-23 23:51:16.235,donation,Visa,500
8469051,2024-10-02 20:56:33.823,donation,Visa,50
7302165,2024-02-28 17:15:43.191,donation,Visa,50
6960034,2023-12-29 21:53:09.049,donation,Mastercard,370
8381852,2024-09-19 00:41:56.037,donation,Mastercard,10
7228400,2024-02-16 15:09:01.174,donation,PayPal,100
8382072,2024-09-19 01:13:41.211,donation,Visa,500
7305322,2024-02-28 21:20:52.025,donation,Venmo,5
7516952,2024-03-22 18:03:06.113,installment,Mastercard,5
7304961,2024-02-28 20:38:36.528,donation,PayPal,50
8249364,2024-08-23 00:36:34.117,donation,Venmo,500
7815871,2024-04-20 13:47:23.695,donation,ApplePay,1000
8377858,2024-09-18 16:46:03.795,donation,Mastercard,25
9159024,2024-12-13 14:54:17.551,donation,Visa,250
7307152,2024-02-29 00:17:23.398,donation,PayPal,50
9152102,2024-12-12 16:04:08.647,donation,PayPal,150
7305913,2024-02-28 22:21:11.297,donation,Visa,50
7300530,2024-02-28 14:08:47.358,donation,Mastercard,5
7306366,2024-02-28 23:05:33.303,donation,PayPal,25
8570881,2024-10-14 01:10:51.542,donation,Mastercard,1250
8377780,2024-09-18 16:36:07.753,donation,Venmo,5
9170158,2024-12-15 00:55:36.946,donation,Mastercard,25
8038929,2024-06-09 13:38:20.955,donation,Mastercard,100
9231253,2024-12-24 21:27:30.701,donation,Visa,1000
7305827,2024-02-28 22:13:38.184,donation,Visa,25
7439978,2024-03-15 15:09:00.941,donation,Visa,1000
8379587,2024-09-18 19:00:45.408,donation,Amex,100
6932995,2023-12-26 23:10:38.943,donation,Visa,10
7254582,2024-02-21 23:32:24.114,donation,PayPal,25
7303620,2024-02-28 18:07:16.256,donation,Visa,100
8460347,2024-10-01 23:56:26.838,donation,Visa,75
8376167,2024-09-18 12:02:13.833,donation,Mastercard,20
8381653,2024-09-19 00:11:16.035,donation,Visa,250
7307995,2024-02-29 01:24:53.788,donation,ApplePay,5
8378105,2024-09-18 17:20:28.662,donation,PayPal,100
9253408,2024-12-28 16:55:42.292,donation,ApplePay,50
7309420,2024-02-29 04:25:21.376,donation,PayPal,25
7998830,2024-05-28 18:01:27.853,installment,Visa,100
8719334,2024-10-26 18:02:27.920,installment,Mastercard,5
8377086,2024-09-18 14:59:34.800,donation,PayPal,5.96
8383711,2024-09-19 13:41:14.299,general,ApplePay,100.9
8261462,2024-08-27 14:28:59.864,donation,PayPal,500
6979806,2023-12-31 17:35:19.369,donation,Visa,250
8352127,2024-09-12 20:34:38.970,donation,Visa,25
8381147,2024-09-18 22:59:20.790,donation,PayPal,5.96
9171109,2024-12-15 15:44:38.816,donation,PayPal,250
8488955,2024-10-06 14:45:07.148,donation,Mastercard,50
7293994,2024-02-27 20:21:19.305,donation,Mastercard,100
8381383,2024-09-18 23:36:07.267,donation,Visa,30
7302256,2024-02-28 17:23:11.393,donation,Visa,100
7300302,2024-02-28 13:36:54.767,donation,Visa,100
8381722,2024-09-19 00:22:50.801,donation,Visa,100
8376251,2024-09-18 12:29:11.422,donation,Venmo,500
7300159,2024-02-28 13:14:01.720,donation,PayPal,50.93
7870665,2024-04-29 18:17:59.166,donation,PayPal,500
8542196,2024-10-11 13:48:52.689,donation,Mastercard,100
8381547,2024-09-18 23:58:16.524,donation,ApplePay,100
9170056,2024-12-15 00:16:36.214,donation,Mastercard,25
8380875,2024-09-18 22:17:48.590,donation,Visa,100
7307396,2024-02-29 00:36:16.804,donation,PayPal,100
8381026,2024-09-18 22:40:34.446,donation,GooglePay,50
7309401,2024-02-29 04:20:41.838,donation,Mastercard,50
8349154,2024-09-12 15:08:05.224,donation,ApplePay,100
7309621,2024-02-29 05:48:20.130,donation,Visa,500
8382025,2024-09-19 01:07:25.712,donation,ApplePay,50
7301144,2024-02-28 15:24:58.483,donation,Visa,150
7309312,2024-02-29 04:02:40.152,donation,Visa,50
7307802,2024-02-29 01:09:36.372,donation,Visa,25
7304796,2024-02-28 20:20:32.812,donation,Amex,500
7309253,2024-02-29 03:51:51.268,donation,PayPal,50
7868820,2024-04-29 14:47:15.646,donation,Visa,100
6748219,2023-11-28 13:56:27.248,donation,PayPal,50
7306454,2024-02-28 23:16:45.073,donation,PayPal,25
9043322,2024-12-03 21:08:08.479,donation,Mastercard,25
7300630,2024-02-28 14:23:32.140,donation,PayPal,500
7307943,2024-02-29 01:21:19.393,donation,ApplePay,2
8381425,2024-09-18 23:42:30.276,donation,Discover,20
9212832,2024-12-21 15:19:28.882,donation,Visa,50
9158907,2024-12-13 14:40:27.277,donation,GooglePay,50
7245429,2024-02-20 23:10:09.862,donation,Visa,250
7302311,2024-02-28 17:28:22.243,donation,Visa,50
7306386,2024-02-28 23:08:37.069,donation,PayPal,25
8755227,2024-10-31 23:32:42.087,donation,Visa,100
7291498,2024-02-27 17:59:18.723,donation,Visa,100
8380176,2024-09-18 20:28:35.581,donation,PayPal,25
7308649,2024-02-29 02:32:34.797,donation,Visa,500
7306398,2024-02-28 23:10:26.501,donation,Discover,500
8376300,2024-09-18 12:41:50.807,donation,PayPal,25
9140934,2024-12-10 21:26:10.801,donation,PayPal,250
9292046,2024-12-31 04:28:54.392,donation,PayPal,50
7307622,2024-02-29 00:51:09.075,donation,Visa,131
7300408,2024-02-28 13:53:01.516,donation,Visa,250
8388590,2024-09-19 23:51:32.416,general,PayPal,50
7309652,2024-02-29 06:10:23.712,donation,Mastercard,10
8442206,2024-09-30 15:21:41.281,installment,Visa,250
8381258,2024-09-18 23:15:29.388,donation,Visa,500
7995885,2024-05-27 13:49:32.835,donation,PayPal,50
7340213,2024-03-04 01:15:49.043,donation,Venmo,150
8382781,2024-09-19 03:56:04.097,donation,PayPal,19.92
9119596,2024-12-06 22:37:42.241,donation,PayPal,100
8462276,2024-10-02 03:00:31.055,donation,ApplePay,100
7306107,2024-02-28 22:38:13.280,donation,Visa,134
9147543,2024-12-11 19:57:23.789,donation,Amex,100
8377037,2024-09-18 14:54:00.420,donation,Mastercard,200.89
7309497,2024-02-29 04:50:14.624,donation,Visa,100
8382825,2024-09-19 04:25:55.856,donation,Visa,100
7309321,2024-02-29 04:03:30.794,donation,PayPal,25
8382702,2024-09-19 03:29:32.654,donation,Discover,50
8382051,2024-09-19 01:10:48.320,donation,ApplePay,10
9184279,2024-12-17 14:45:33.193,donation,PayPal,25
8382122,2024-09-19 01:21:32.328,donation,Visa,25
7307346,2024-02-29 00:32:27.378,donation,ApplePay,500
8490636,2024-10-06 19:12:31.210,donation,Visa,250
7958945,2024-05-15 18:01:13.986,installment,Visa,20
7234557,2024-02-17 18:49:47.695,donation,PayPal,100
7868698,2024-04-29 14:19:44.568,donation,Mastercard,250
8378200,2024-09-18 17:36:01.022,donation,ApplePay,250
6983251,2023-12-31 19:22:05.796,donation,PayPal,200
8188553,2024-07-27 17:21:18.157,donation,Venmo,120
6868834,2023-12-11 16:42:41.323,donation,Visa,150
8376373,2024-09-18 13:03:29.603,donation,Visa,91.95
8468211,2024-10-02 19:08:50.363,donation,Mastercard,50
8021004,2024-06-04 00:24:06.601,donation,Visa,25
7300246,2024-02-28 13:29:15.327,donation,PayPal,100
6782890,2023-11-28 21:35:01.070,donation,Mastercard,150
7305004,2024-02-28 20:43:37.998,donation,GooglePay,300
7252582,2024-02-21 20:22:42.901,donation,GooglePay,10
7309727,2024-02-29 07:55:46.035,donation,PayPal,10
6498182,2023-10-13 14:54:16.187,donation,Discover,100
7309637,2024-02-29 06:00:51.793,donation,Visa,25
7308426,2024-02-29 02:06:03.065,donation,PayPal,500
7305022,2024-02-28 20:45:40.019,donation,PayPal,75.93
7304070,2024-02-28 18:57:38.985,donation,Mastercard,50
8381424,2024-09-18 23:42:24.486,donation,Venmo,200
7301087,2024-02-28 15:19:13.046,donation,Visa,100
6397837,2023-09-24 03:37:26.697,donation,PayPal,100
9166085,2024-12-14 02:38:08.229,donation,Visa,100
8165256,2024-07-14 14:55:36.072,donation,Visa,100
8382584,2024-09-19 02:51:07.523,donation,Visa,150
8535235,2024-10-10 17:47:46.454,donation,PayPal,500
9284969,2024-12-30 21:51:40.956,donation,Mastercard,2500
8370550,2024-09-17 14:53:03.428,donation,Venmo,100
8381933,2024-09-19 00:53:28.904,donation,PayPal,10
8380356,2024-09-18 20:54:49.783,donation,PayPal,5.96
8377662,2024-09-18 16:22:09.210,donation,Visa,50
8381859,2024-09-19 00:43:17.289,donation,Amex,250
8059408,2024-06-15 18:01:40.561,installment,Visa,20
7169230,2024-02-08 21:59:49.785,donation,Visa,5
7924931,2024-05-08 18:01:09.497,installment,Visa,25
7306942,2024-02-29 00:03:57.059,donation,Visa,50.93
7301663,2024-02-28 16:22:22.695,donation,Visa,100
6905305,2023-12-19 22:01:03.783,donation,Visa,100
8374211,2024-09-17 21:18:33.178,donation,Mastercard,150
7309435,2024-02-29 04:30:04.962,donation,Mastercard,250
7305814,2024-02-28 22:12:33.852,donation,GooglePay,25
9139242,2024-12-10 18:17:46.224,donation,Visa,20
8017462,2024-06-02 21:43:31.334,installment,Mastercard,50
7308423,2024-02-29 02:05:20.359,donation,Venmo,25
8382285,2024-09-19 01:49:01.849,donation,Mastercard,100
6831221,2023-12-01 18:51:41.786,donation,Visa,500
8376247,2024-09-18 12:27:14.998,donation,Mastercard,25
8970081,2024-12-01 18:03:34.081,installment,Visa,50
9201238,2024-12-19 18:03:52.644,installment,Visa,100
8281678,2024-09-01 03:20:53.594,donation,Discover,50
7308593,2024-02-29 02:24:57.917,donation,Mastercard,100
7875222,2024-04-30 14:58:00.279,donation,PayPal,25
8780982,2024-11-05 18:02:36.937,installment,Visa,25
8381329,2024-09-18 23:26:42.623,donation,PayPal,5.96
8379655,2024-09-18 19:08:46.204,donation,Visa,1000
9188577,2024-12-17 20:41:02.811,donation,Visa,500
7308762,2024-02-29 02:44:16.227,donation,PayPal,25
7304732,2024-02-28 20:11:41.067,donation,Visa,50
7307015,2024-02-29 00:08:16.701,donation,Amex,1000
9171034,2024-12-15 15:25:30.309,donation,Mastercard,100
7308069,2024-02-29 01:32:49.431,donation,Discover,100
7302105,2024-02-28 17:10:44.320,donation,Visa,250
8031524,2024-06-06 19:02:17.127,donation,ApplePay,20
7309411,2024-02-29 04:23:29.213,donation,ApplePay,250
7263238,2024-02-22 18:03:35.504,installment,Mastercard,5
8552678,2024-10-12 16:35:29.788,donation,ApplePay,100
8378099,2024-09-18 17:19:46.871,donation,GooglePay,25
8380009,2024-09-18 20:02:47.938,donation,Visa,100
7308629,2024-02-29 02:30:09.320,donation,Venmo,50
9294731,2024-12-31 13:32:05.003,donation,Amex,100
8060619,2024-06-15 20:18:31.084,donation,Visa,50
9237364,2024-12-26 18:02:52.103,installment,Visa,20
7309237,2024-02-29 03:50:05.458,donation,Visa,100
8242606,2024-08-21 00:38:57.389,donation,Visa,100
8381280,2024-09-18 23:19:05.121,donation,Visa,10
8464536,2024-10-02 14:36:36.973,donation,Visa,50
8381031,2024-09-18 22:41:10.123,donation,Venmo,50.93
7308866,2024-02-29 02:55:50.703,donation,Venmo,250
7302343,2024-02-28 17:31:11.074,donation,Visa,50
7301638,2024-02-28 16:19:05.705,donation,PayPal,50
9170631,2024-12-15 11:45:38.101,donation,Amex,100
7269961,2024-02-23 14:07:17.964,installment,Visa,100
7308500,2024-02-29 02:14:47.647,donation,PayPal,25
7309181,2024-02-29 03:41:11.934,donation,PayPal,60
8376495,2024-09-18 13:27:28.757,donation,Amex,100
8379702,2024-09-18 19:14:12.358,donation,Visa,50
7307681,2024-02-29 00:56:39.239,donation,Mastercard,50
7304196,2024-02-28 19:10:26.669,donation,Visa,145
6734866,2023-11-27 13:32:44.577,donation,ApplePay,10
7300864,2024-02-28 14:55:00.927,donation,Mastercard,100
8377886,2024-09-18 16:48:18.537,donation,Mastercard,25
7301778,2024-02-28 16:36:56.502,donation,GooglePay,100
8376651,2024-09-18 13:54:41.122,donation,PayPal,5
8964569,2024-11-30 18:02:04.461,installment,Visa,250
6479003,2023-10-10 15:08:02.133,donation,PayPal,50
7308468,2024-02-29 02:11:39.160,donation,PayPal,96
7308637,2024-02-29 02:31:31.776,donation,PayPal,50
9250098,2024-12-27 23:26:58.660,donation,Discover,100
7301679,2024-02-28 16:24:06.851,donation,ApplePay,50.92
8377354,2024-09-18 15:41:31.804,donation,Visa,100
6966006,2023-12-30 17:05:51.008,donation,Discover,650
7298728,2024-02-28 02:36:15.577,donation,Amex,50
7306827,2024-02-28 23:55:10.420,donation,PayPal,10
7308217,2024-02-29 01:45:51.722,donation,Mastercard,2
7300161,2024-02-28 13:14:57.779,donation,Mastercard,50
7301684,2024-02-28 16:24:33.223,donation,PayPal,100
7951539,2024-05-13 22:24:44.611,donation,PayPal,200
8354597,2024-09-13 12:28:57.584,donation,PayPal,25
7301774,2024-02-28 16:36:24.729,donation,Visa,100
8380721,2024-09-18 21:52:38.937,donation,GooglePay,50
7302597,2024-02-28 17:57:10.286,donation,Visa,50
7305888,2024-02-28 22:19:26.980,donation,Mastercard,100
8381590,2024-09-19 00:04:33.607,donation,Visa,300
7308248,2024-02-29 01:48:19.157,donation,ApplePay,25
6942989,2023-12-28 15:36:27.296,donation,Visa,500
7304015,2024-02-28 18:52:39.484,donation,Visa,500
6677426,2023-11-13 00:09:58.382,donation,Visa,500
8376586,2024-09-18 13:44:49.055,donation,ApplePay,250
6974101,2023-12-31 04:09:23.275,donation,PayPal,1000
8377646,2024-09-18 16:20:00.630,donation,ApplePay,50
8053811,2024-06-13 20:05:01.848,donation,Visa,500
6932989,2023-12-26 23:09:14.174,donation,Visa,10
8382648,2024-09-19 03:08:11.822,donation,Visa,50
8368266,2024-09-16 22:36:37.978,donation,PayPal,25
7306460,2024-02-28 23:17:22.755,donation,PayPal,10
7301248,2024-02-28 15:39:10.144,donation,Visa,100
8069430,2024-06-18 18:49:51.493,donation,GooglePay,10
8380551,2024-09-18 21:26:37.864,donation,Mastercard,100
7309563,2024-02-29 05:09:57.073,donation,Visa,100
8377570,2024-09-18 16:10:24.730,donation,Venmo,100
7303768,2024-02-28 18:24:27.468,donation,Visa,25
8374648,2024-09-17 22:57:23.054,donation,Mastercard,25
9292562,2024-12-31 05:11:01.806,donation,Amex,75
8382476,2024-09-19 02:29:22.521,donation,PayPal,25
9219029,2024-12-22 18:03:48.939,installment,Visa,150
8468320,2024-10-02 19:21:05.024,donation,GooglePay,100
8377193,2024-09-18 15:15:50.095,donation,ApplePay,25
7307035,2024-02-29 00:09:21.792,donation,PayPal,5
9224901,2024-12-23 18:10:47.924,donation,Visa,50
6845047,2023-12-05 18:45:02.235,donation,Visa,1500
7308245,2024-02-29 01:48:12.931,donation,PayPal,250
7308602,2024-02-29 02:26:37.265,donation,Mastercard,50
7309488,2024-02-29 04:46:16.529,donation,ApplePay,100
7301664,2024-02-28 16:22:23.378,donation,Amex,100
6860275,2023-12-08 19:41:25.941,donation,Visa,115
7304468,2024-02-28 19:40:23.811,donation,Visa,25
7308147,2024-02-29 01:40:32.452,donation,Visa,100
8380547,2024-09-18 21:26:25.561,donation,PayPal,500
8377462,2024-09-18 15:57:42.706,donation,Mastercard,20
9114379,2024-12-06 03:18:13.963,donation,Amex,145
7304075,2024-02-28 18:57:53.553,donation,Mastercard,2500
7305501,2024-02-28 21:39:01.507,donation,Visa,25
7308239,2024-02-29 01:47:49.253,donation,Venmo,25
8379697,2024-09-18 19:13:47.649,donation,Amex,100
8380473,2024-09-18 21:16:11.094,donation,Visa,100
7000538,2024-01-01 19:09:15.648,donation,Venmo,100
8379805,2024-09-18 19:29:55.684,donation,Venmo,250
7301555,2024-02-28 16:10:58.217,donation,Mastercard,50
7301513,2024-02-28 16:06:25.808,donation,Mastercard,50
7882556,2024-05-01 14:12:49.825,donation,Venmo,100
7301810,2024-02-28 16:41:46.134,donation,ApplePay,250
8381810,2024-09-19 00:36:02.813,donation,ApplePay,25
7298583,2024-02-28 02:25:39.184,donation,Visa,300
6981524,2023-12-31 18:08:16.210,donation,PayPal,100
6886749,2023-12-15 16:27:32.046,donation,Mastercard,500
8470518,2024-10-03 00:17:48.988,donation,PayPal,20
7309546,2024-02-29 05:04:56.768,donation,PayPal,25.92
7304740,2024-02-28 20:12:25.276,donation,Mastercard,50
